label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.19|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0038460|gene|7227
coexpressed_with|2.18|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030334|gene|7227
coexpressed_with|2.18|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0044028|gene|7227
coexpressed_with|2.17|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287620|gene|7227
coexpressed_with|2.17|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265901|gene|7227
coexpressed_with|2.17|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0039920|gene|7227
coexpressed_with|2.16|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264788|gene|7227
coexpressed_with|2.16|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030854|gene|7227
coexpressed_with|2.16|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036665|gene|7227
coexpressed_with|2.16|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0264501|gene|7227
coexpressed_with|2.15|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036032|gene|7227
