source	target	score
ENSG00000175899	ENSG00000122884	0.53
ENSG00000175899	ENSG00000139737	0.53
ENSG00000175899	ENSG00000135624	0.53
ENSG00000175899	ENSG00000169299	0.53
ENSG00000175899	ENSG00000071462	0.53
ENSG00000175899	ENSG00000134278	0.53
ENSG00000175899	ENSG00000112742	0.53
ENSG00000175899	ENSG00000030582	0.53
ENSG00000175899	ENSG00000168405	0.53
ENSG00000175899	ENSG00000221923	0.53
ENSG00000175899	ENSG00000131791	0.53
ENSG00000175899	ENSG00000097046	0.53
ENSG00000175899	ENSG00000134668	0.53
ENSG00000175899	ENSG00000123080	0.53
ENSG00000175899	ENSG00000120915	0.53
ENSG00000175899	ENSG00000157456	0.52
ENSG00000175899	ENSG00000111670	0.52
ENSG00000175899	ENSG00000008869	0.52
ENSG00000175899	ENSG00000235823	0.52
ENSG00000175899	ENSG00000169926	0.52
ENSG00000175899	ENSG00000225177	0.52
ENSG00000175899	ENSG00000166797	0.52
ENSG00000175899	ENSG00000131828	0.52
ENSG00000175899	ENSG00000158874	0.52
ENSG00000175899	ENSG00000164068	0.52
ENSG00000175899	ENSG00000198133	0.52
ENSG00000175899	ENSG00000090924	0.52
ENSG00000175899	ENSG00000219607	0.52
ENSG00000175899	ENSG00000016391	0.52
ENSG00000175899	ENSG00000124541	0.52
ENSG00000175899	ENSG00000282100	0.52
ENSG00000175899	ENSG00000137168	0.52
ENSG00000175899	ENSG00000169599	0.52
ENSG00000175899	ENSG00000143079	0.52
ENSG00000175899	ENSG00000147027	0.52
ENSG00000175899	ENSG00000101384	0.52
ENSG00000175899	ENSG00000131153	0.52
ENSG00000175899	ENSG00000129158	0.52
ENSG00000175899	ENSG00000111224	0.52
ENSG00000175899	ENSG00000052841	0.52
ENSG00000175899	ENSG00000100504	0.52
ENSG00000175899	ENSG00000100083	0.52
ENSG00000175899	ENSG00000197713	0.52
ENSG00000175899	ENSG00000123094	0.52
ENSG00000175899	ENSG00000152527	0.52
ENSG00000175899	ENSG00000281026	0.52
ENSG00000175899	ENSG00000126500	0.52
ENSG00000175899	ENSG00000228474	0.52
ENSG00000175899	ENSG00000176438	0.52
ENSG00000175899	ENSG00000105677	0.51
ENSG00000175899	ENSG00000095370	0.51
ENSG00000175899	ENSG00000185129	0.51
ENSG00000175899	ENSG00000112245	0.51
ENSG00000175899	ENSG00000063241	0.51
ENSG00000175899	ENSG00000197912	0.51
ENSG00000175899	ENSG00000062725	0.51
ENSG00000175899	ENSG00000285219	0.51
ENSG00000175899	ENSG00000117593	0.51
ENSG00000175899	ENSG00000139645	0.51
ENSG00000175899	ENSG00000246560	0.51
ENSG00000175899	ENSG00000165828	0.51
ENSG00000175899	ENSG00000184497	0.51
ENSG00000175899	ENSG00000245954	0.51
ENSG00000175899	ENSG00000108176	0.51
ENSG00000175899	ENSG00000059804	0.51
ENSG00000175899	ENSG00000122417	0.51
ENSG00000175899	ENSG00000168904	0.51
ENSG00000175899	ENSG00000072080	0.51
ENSG00000175899	ENSG00000162390	0.51
ENSG00000175899	ENSG00000165192	0.51
ENSG00000175899	ENSG00000286071	0.51
ENSG00000175899	ENSG00000015171	0.51
ENSG00000175899	ENSG00000198743	0.51
ENSG00000175899	ENSG00000138741	0.51
ENSG00000175899	ENSG00000108439	0.51
ENSG00000175899	ENSG00000228043	0.51
ENSG00000175899	ENSG00000026652	0.51
ENSG00000175899	ENSG00000179387	0.51
ENSG00000175899	ENSG00000152700	0.51
ENSG00000175899	ENSG00000096996	0.51
ENSG00000175899	ENSG00000134419	0.51
ENSG00000175899	ENSG00000158966	0.51
ENSG00000175899	ENSG00000107651	0.51
ENSG00000175899	ENSG00000147119	0.51
ENSG00000175899	ENSG00000035928	0.51
ENSG00000175899	ENSG00000198513	0.51
ENSG00000175899	ENSG00000102024	0.51
ENSG00000175899	ENSG00000111537	0.51
ENSG00000175899	ENSG00000214194	0.51
ENSG00000175899	ENSG00000231500	0.51
ENSG00000175899	ENSG00000145375	0.51
ENSG00000175899	ENSG00000075336	0.51
ENSG00000175899	ENSG00000198795	0.51
ENSG00000175899	ENSG00000007944	0.51
ENSG00000175899	ENSG00000113916	0.51
ENSG00000175899	ENSG00000166228	0.51
ENSG00000175899	ENSG00000041515	0.51
ENSG00000175899	ENSG00000115423	0.51
ENSG00000175899	ENSG00000181800	0.51
ENSG00000175899	ENSG00000176894	0.51
ENSG00000175899	ENSG00000158019	0.51
ENSG00000175899	ENSG00000066185	0.51
ENSG00000175899	ENSG00000115548	0.51
ENSG00000175899	ENSG00000238121	0.51
ENSG00000175899	ENSG00000158022	0.51
ENSG00000175899	ENSG00000118242	0.51
ENSG00000175899	ENSG00000172465	0.51
ENSG00000175899	ENSG00000157353	0.51
ENSG00000175899	ENSG00000189050	0.51
ENSG00000175899	ENSG00000143774	0.51
ENSG00000175899	ENSG00000116095	0.51
ENSG00000175899	ENSG00000100652	0.51
ENSG00000175899	ENSG00000152661	0.51
ENSG00000175899	ENSG00000182179	0.51
ENSG00000175899	ENSG00000090615	0.50
ENSG00000175899	ENSG00000102189	0.50
ENSG00000175899	ENSG00000070193	0.50
ENSG00000175899	ENSG00000121310	0.50
ENSG00000175899	ENSG00000056736	0.50
ENSG00000175899	ENSG00000187630	0.50
ENSG00000175899	ENSG00000128833	0.50
ENSG00000175899	ENSG00000104447	0.50
ENSG00000175899	ENSG00000185808	0.50
ENSG00000175899	ENSG00000115486	0.50
ENSG00000175899	ENSG00000181038	0.50
ENSG00000175899	ENSG00000152582	0.50
ENSG00000175899	ENSG00000114520	0.50
ENSG00000175899	ENSG00000102743	0.50
ENSG00000175899	ENSG00000148019	0.50
ENSG00000175899	ENSG00000125744	0.50
ENSG00000175899	ENSG00000167768	0.50
ENSG00000175899	ENSG00000101353	0.50
ENSG00000175899	ENSG00000023318	0.50
ENSG00000175899	ENSG00000198034	0.50
ENSG00000175899	ENSG00000185479	0.50
ENSG00000175899	ENSG00000115226	0.50
ENSG00000175899	ENSG00000116748	0.50
ENSG00000175899	ENSG00000149418	0.50
ENSG00000175899	ENSG00000090776	0.50
ENSG00000175899	ENSG00000166432	0.50
ENSG00000175899	ENSG00000105664	0.50
ENSG00000175899	ENSG00000291141	0.50
ENSG00000175899	ENSG00000152763	0.50
ENSG00000175899	ENSG00000071127	0.50
ENSG00000175899	ENSG00000089248	0.50
ENSG00000175899	ENSG00000014257	0.50
ENSG00000175899	ENSG00000026297	0.50
ENSG00000175899	ENSG00000176986	0.50
ENSG00000175899	ENSG00000152977	0.50
ENSG00000175899	ENSG00000184619	0.50
ENSG00000175899	ENSG00000011405	0.50
ENSG00000175899	ENSG00000107816	0.50
ENSG00000175899	ENSG00000057935	0.50
ENSG00000175899	ENSG00000112531	0.50
ENSG00000175899	ENSG00000244734	0.50
ENSG00000175899	ENSG00000139644	0.50
ENSG00000175899	ENSG00000138308	0.50
ENSG00000175899	ENSG00000150967	0.50
ENSG00000175899	ENSG00000164604	0.50
ENSG00000175899	ENSG00000281404	0.49
ENSG00000175899	ENSG00000085760	0.49
ENSG00000175899	ENSG00000202198	0.49
ENSG00000175899	ENSG00000246422	0.49
ENSG00000175899	ENSG00000166682	0.49
ENSG00000175899	ENSG00000137274	0.49
ENSG00000175899	ENSG00000132334	0.49
ENSG00000175899	ENSG00000101000	0.49
ENSG00000175899	ENSG00000124767	0.49
ENSG00000175899	ENSG00000107960	0.49
ENSG00000175899	ENSG00000108960	0.49
ENSG00000175899	ENSG00000157404	0.49
ENSG00000175899	ENSG00000225767	0.49
ENSG00000175899	ENSG00000080166	0.49
ENSG00000175899	ENSG00000168496	0.49
ENSG00000175899	ENSG00000153201	0.49
ENSG00000175899	ENSG00000288569	0.49
ENSG00000175899	ENSG00000087263	0.49
ENSG00000175899	ENSG00000133067	0.49
ENSG00000175899	ENSG00000108932	0.49
ENSG00000175899	ENSG00000162066	0.49
ENSG00000175899	ENSG00000142541	0.49
ENSG00000175899	ENSG00000165102	0.49
ENSG00000175899	ENSG00000083097	0.49
ENSG00000175899	ENSG00000170312	0.49
ENSG00000175899	ENSG00000164124	0.49
ENSG00000175899	ENSG00000072071	0.49
ENSG00000175899	ENSG00000185090	0.49
ENSG00000175899	ENSG00000181704	0.49
ENSG00000175899	ENSG00000110195	0.49
ENSG00000175899	ENSG00000197568	0.49
ENSG00000175899	ENSG00000081237	0.49
ENSG00000175899	ENSG00000120029	0.49
ENSG00000175899	ENSG00000110906	0.49
ENSG00000175899	ENSG00000029559	0.49
ENSG00000175899	ENSG00000187815	0.49
ENSG00000175899	ENSG00000198740	0.49
ENSG00000175899	ENSG00000170485	0.49
ENSG00000175899	ENSG00000111684	0.49
ENSG00000175899	ENSG00000135821	0.49
ENSG00000175899	ENSG00000076321	0.49
ENSG00000175899	ENSG00000197756	0.49
ENSG00000175899	ENSG00000116984	0.49
ENSG00000175899	ENSG00000163069	0.49
ENSG00000175899	ENSG00000140474	0.49
ENSG00000175899	ENSG00000184005	0.49
ENSG00000175899	ENSG00000106080	0.49
ENSG00000175899	ENSG00000109805	0.49
ENSG00000175899	ENSG00000204475	0.49
ENSG00000175899	ENSG00000227039	0.49
ENSG00000175899	ENSG00000128185	0.49
ENSG00000175899	ENSG00000135205	0.48
ENSG00000175899	ENSG00000173702	0.48
ENSG00000175899	ENSG00000143365	0.48
ENSG00000175899	ENSG00000178977	0.48
ENSG00000175899	ENSG00000226648	0.48
ENSG00000175899	ENSG00000141503	0.48
ENSG00000175899	ENSG00000109814	0.48
ENSG00000175899	ENSG00000189292	0.48
ENSG00000175899	ENSG00000111199	0.48
ENSG00000175899	ENSG00000013375	0.48
ENSG00000175899	ENSG00000140853	0.48
ENSG00000175899	ENSG00000158417	0.48
ENSG00000175899	ENSG00000070061	0.48
ENSG00000175899	ENSG00000229585	0.48
ENSG00000175899	ENSG00000148672	0.48
ENSG00000175899	ENSG00000074964	0.48
ENSG00000175899	ENSG00000112473	0.48
ENSG00000175899	ENSG00000104321	0.48
ENSG00000175899	ENSG00000102595	0.48
ENSG00000175899	ENSG00000081087	0.48
ENSG00000175899	ENSG00000262406	0.48
ENSG00000175899	ENSG00000163520	0.48
ENSG00000175899	ENSG00000162735	0.48
ENSG00000175899	ENSG00000119711	0.48
ENSG00000175899	ENSG00000249476	0.48
ENSG00000175899	ENSG00000145390	0.48
ENSG00000175899	ENSG00000085840	0.48
ENSG00000175899	ENSG00000169604	0.48
ENSG00000175899	ENSG00000153250	0.48
ENSG00000175899	ENSG00000232859	0.48
ENSG00000175899	ENSG00000006459	0.48
ENSG00000175899	ENSG00000175691	0.48
ENSG00000175899	ENSG00000142694	0.48
ENSG00000175899	ENSG00000141385	0.48
ENSG00000175899	ENSG00000106799	0.48
ENSG00000175899	ENSG00000166831	0.48
ENSG00000175899	ENSG00000171234	0.48
ENSG00000175899	ENSG00000182511	0.47
ENSG00000175899	ENSG00000120693	0.47
ENSG00000175899	ENSG00000109758	0.47
ENSG00000175899	ENSG00000114698	0.47
ENSG00000175899	ENSG00000198865	0.47
ENSG00000175899	ENSG00000124006	0.47
ENSG00000175899	ENSG00000171992	0.47
ENSG00000175899	ENSG00000077009	0.47
ENSG00000175899	ENSG00000156234	0.47
ENSG00000175899	ENSG00000121073	0.47
ENSG00000175899	ENSG00000179958	0.47
ENSG00000175899	ENSG00000006282	0.47
ENSG00000175899	ENSG00000064726	0.47
ENSG00000175899	ENSG00000121410	0.47
ENSG00000175899	ENSG00000183580	0.47
ENSG00000175899	ENSG00000006831	0.47
ENSG00000175899	ENSG00000196083	0.47
ENSG00000175899	ENSG00000196196	0.47
ENSG00000175899	ENSG00000143502	0.47
ENSG00000175899	ENSG00000118762	0.47
ENSG00000175899	ENSG00000170293	0.47
ENSG00000175899	ENSG00000088179	0.47
ENSG00000175899	ENSG00000117691	0.47
ENSG00000175899	ENSG00000172673	0.47
ENSG00000175899	ENSG00000198648	0.47
ENSG00000175899	ENSG00000269837	0.47
ENSG00000175899	ENSG00000184983	0.47
ENSG00000175899	ENSG00000126550	0.47
ENSG00000175899	ENSG00000174640	0.47
ENSG00000175899	ENSG00000167291	0.47
ENSG00000175899	ENSG00000159199	0.47
ENSG00000175899	ENSG00000103355	0.47
ENSG00000175899	ENSG00000197635	0.47
ENSG00000175899	ENSG00000182712	0.47
ENSG00000175899	ENSG00000168702	0.47
ENSG00000175899	ENSG00000291158	0.47
ENSG00000175899	ENSG00000138336	0.47
ENSG00000175899	ENSG00000112378	0.47
ENSG00000175899	ENSG00000257337	0.47
ENSG00000175899	ENSG00000111052	0.47
ENSG00000175899	ENSG00000092054	0.47
ENSG00000175899	ENSG00000274020	0.47
ENSG00000175899	ENSG00000184517	0.47
ENSG00000175899	ENSG00000177409	0.47
ENSG00000175899	ENSG00000147642	0.47
ENSG00000175899	ENSG00000241769	0.46
ENSG00000175899	ENSG00000197928	0.46
ENSG00000175899	ENSG00000123374	0.46
ENSG00000175899	ENSG00000115255	0.46
ENSG00000175899	ENSG00000111261	0.46
ENSG00000175899	ENSG00000258289	0.46
ENSG00000175899	ENSG00000104361	0.46
ENSG00000175899	ENSG00000196139	0.46
ENSG00000175899	ENSG00000175048	0.46
ENSG00000175899	ENSG00000182307	0.46
ENSG00000175899	ENSG00000140526	0.46
ENSG00000175899	ENSG00000178401	0.46
ENSG00000175899	ENSG00000108010	0.46
ENSG00000175899	ENSG00000100129	0.46
ENSG00000175899	ENSG00000125735	0.46
ENSG00000175899	ENSG00000114113	0.46
ENSG00000175899	ENSG00000178952	0.46
ENSG00000175899	ENSG00000183111	0.46
ENSG00000175899	ENSG00000163479	0.46
ENSG00000175899	ENSG00000238266	0.46
ENSG00000175899	ENSG00000172236	0.46
ENSG00000175899	ENSG00000066923	0.46
ENSG00000175899	ENSG00000171960	0.46
ENSG00000175899	ENSG00000145384	0.46
ENSG00000175899	ENSG00000068028	0.46
ENSG00000175899	ENSG00000100079	0.46
ENSG00000175899	ENSG00000145425	0.46
ENSG00000175899	ENSG00000163541	0.46
ENSG00000175899	ENSG00000274173	0.46
ENSG00000175899	ENSG00000157637	0.46
ENSG00000175899	ENSG00000187792	0.46
ENSG00000175899	ENSG00000155097	0.46
ENSG00000175899	ENSG00000128872	0.46
ENSG00000175899	ENSG00000163606	0.46
ENSG00000175899	ENSG00000140859	0.46
ENSG00000175899	ENSG00000274750	0.46
ENSG00000175899	ENSG00000077420	0.46
ENSG00000175899	ENSG00000116288	0.46
ENSG00000175899	ENSG00000143603	0.46
ENSG00000175899	ENSG00000240771	0.46
ENSG00000175899	ENSG00000111729	0.46
ENSG00000175899	ENSG00000186469	0.46
ENSG00000175899	ENSG00000227354	0.46
ENSG00000175899	ENSG00000163050	0.46
ENSG00000175899	ENSG00000244242	0.46
ENSG00000175899	ENSG00000174429	0.46
ENSG00000175899	ENSG00000272068	0.46
ENSG00000175899	ENSG00000260804	0.46
ENSG00000175899	ENSG00000086289	0.45
ENSG00000175899	ENSG00000101224	0.45
ENSG00000175899	ENSG00000169715	0.45
ENSG00000175899	ENSG00000215421	0.45
ENSG00000175899	ENSG00000172264	0.45
ENSG00000175899	ENSG00000170890	0.45
ENSG00000175899	ENSG00000139914	0.45
ENSG00000175899	ENSG00000181789	0.45
ENSG00000175899	ENSG00000154263	0.45
ENSG00000175899	ENSG00000144642	0.45
ENSG00000175899	ENSG00000176978	0.45
ENSG00000175899	ENSG00000254122	0.45
ENSG00000175899	ENSG00000167850	0.45
ENSG00000175899	ENSG00000182580	0.45
ENSG00000175899	ENSG00000140941	0.45
ENSG00000175899	ENSG00000144535	0.45
ENSG00000175899	ENSG00000109861	0.45
ENSG00000175899	ENSG00000135956	0.45
ENSG00000175899	ENSG00000116750	0.45
ENSG00000175899	ENSG00000166575	0.45
ENSG00000175899	ENSG00000086848	0.45
ENSG00000175899	ENSG00000104879	0.45
ENSG00000175899	ENSG00000107281	0.45
ENSG00000175899	ENSG00000288534	0.45
ENSG00000175899	ENSG00000011275	0.45
ENSG00000175899	ENSG00000106261	0.45
ENSG00000175899	ENSG00000151093	0.45
ENSG00000175899	ENSG00000186951	0.45
ENSG00000175899	ENSG00000004700	0.45
ENSG00000175899	ENSG00000149930	0.45
ENSG00000175899	ENSG00000019144	0.45
ENSG00000175899	ENSG00000144199	0.45
ENSG00000175899	ENSG00000198189	0.45
ENSG00000175899	ENSG00000168118	0.45
ENSG00000175899	ENSG00000110367	0.45
ENSG00000175899	ENSG00000053371	0.45
ENSG00000175899	ENSG00000179772	0.45
ENSG00000175899	ENSG00000187097	0.45
ENSG00000175899	ENSG00000177485	0.45
ENSG00000175899	ENSG00000167618	0.45
ENSG00000175899	ENSG00000065427	0.45
ENSG00000175899	ENSG00000120910	0.45
ENSG00000175899	ENSG00000188738	0.45
ENSG00000175899	ENSG00000058056	0.45
ENSG00000175899	ENSG00000110244	0.45
ENSG00000175899	ENSG00000102699	0.45
ENSG00000175899	ENSG00000187134	0.45
ENSG00000175899	ENSG00000186810	0.45
ENSG00000175899	ENSG00000105819	0.45
ENSG00000175899	ENSG00000136982	0.45
ENSG00000175899	ENSG00000224152	0.45
ENSG00000175899	ENSG00000148848	0.45
ENSG00000175899	ENSG00000124171	0.45
ENSG00000175899	ENSG00000126088	0.45
ENSG00000175899	ENSG00000242247	0.45
ENSG00000175899	ENSG00000133460	0.45
ENSG00000175899	ENSG00000068976	0.44
ENSG00000175899	ENSG00000158104	0.44
ENSG00000175899	ENSG00000131174	0.44
ENSG00000175899	ENSG00000131848	0.44
ENSG00000175899	ENSG00000164850	0.44
ENSG00000175899	ENSG00000263753	0.44
ENSG00000175899	ENSG00000179889	0.44
ENSG00000175899	ENSG00000112667	0.44
ENSG00000175899	ENSG00000179152	0.44
ENSG00000175899	ENSG00000138018	0.44
ENSG00000175899	ENSG00000005379	0.44
ENSG00000175899	ENSG00000130055	0.44
ENSG00000175899	ENSG00000185800	0.44
ENSG00000175899	ENSG00000162493	0.44
ENSG00000175899	ENSG00000120645	0.44
ENSG00000175899	ENSG00000223508	0.44
ENSG00000175899	ENSG00000108984	0.44
ENSG00000175899	ENSG00000162614	0.44
ENSG00000175899	ENSG00000248360	0.44
ENSG00000175899	ENSG00000078596	0.44
ENSG00000175899	ENSG00000026025	0.44
ENSG00000175899	ENSG00000122735	0.44
ENSG00000175899	ENSG00000164039	0.44
ENSG00000175899	ENSG00000123349	0.44
ENSG00000175899	ENSG00000139517	0.44
ENSG00000175899	ENSG00000095539	0.44
ENSG00000175899	ENSG00000173418	0.44
ENSG00000175899	ENSG00000145920	0.44
ENSG00000175899	ENSG00000134258	0.44
ENSG00000175899	ENSG00000255399	0.44
ENSG00000175899	ENSG00000117560	0.44
ENSG00000175899	ENSG00000036530	0.44
ENSG00000175899	ENSG00000138670	0.44
ENSG00000175899	ENSG00000131871	0.44
ENSG00000175899	ENSG00000204396	0.44
ENSG00000175899	ENSG00000183918	0.44
ENSG00000175899	ENSG00000145029	0.44
ENSG00000175899	ENSG00000248429	0.44
ENSG00000175899	ENSG00000116044	0.44
ENSG00000175899	ENSG00000074660	0.44
ENSG00000175899	ENSG00000112319	0.44
ENSG00000175899	ENSG00000100522	0.44
ENSG00000175899	ENSG00000120784	0.44
ENSG00000175899	ENSG00000008710	0.44
ENSG00000175899	ENSG00000065325	0.44
ENSG00000175899	ENSG00000198793	0.44
ENSG00000175899	ENSG00000259494	0.44
ENSG00000175899	ENSG00000157227	0.44
ENSG00000175899	ENSG00000122386	0.44
ENSG00000175899	ENSG00000122547	0.44
ENSG00000175899	ENSG00000147162	0.44
ENSG00000175899	ENSG00000166441	0.44
ENSG00000175899	ENSG00000100380	0.44
ENSG00000175899	ENSG00000157388	0.44
ENSG00000175899	ENSG00000104972	0.44
ENSG00000175899	ENSG00000118520	0.44
ENSG00000175899	ENSG00000206530	0.44
ENSG00000175899	ENSG00000130643	0.44
ENSG00000175899	ENSG00000225447	0.44
ENSG00000175899	ENSG00000241839	0.44
ENSG00000175899	ENSG00000291064	0.44
ENSG00000175899	ENSG00000111676	0.44
ENSG00000175899	ENSG00000258484	0.44
ENSG00000175899	ENSG00000157181	0.44
ENSG00000175899	ENSG00000110848	0.43
ENSG00000175899	ENSG00000164172	0.43
ENSG00000175899	ENSG00000159784	0.43
ENSG00000175899	ENSG00000130520	0.43
ENSG00000175899	ENSG00000153086	0.43
ENSG00000175899	ENSG00000142347	0.43
ENSG00000175899	ENSG00000175348	0.43
ENSG00000175899	ENSG00000131373	0.43
ENSG00000175899	ENSG00000127074	0.43
ENSG00000175899	ENSG00000166452	0.43
ENSG00000175899	ENSG00000072364	0.43
ENSG00000175899	ENSG00000102678	0.43
ENSG00000175899	ENSG00000182742	0.43
ENSG00000175899	ENSG00000088992	0.43
ENSG00000175899	ENSG00000107669	0.43
ENSG00000175899	ENSG00000067992	0.43
ENSG00000175899	ENSG00000173258	0.43
ENSG00000175899	ENSG00000228716	0.43
ENSG00000175899	ENSG00000183098	0.43
ENSG00000175899	ENSG00000089775	0.43
ENSG00000175899	ENSG00000180432	0.43
ENSG00000175899	ENSG00000151892	0.43
ENSG00000175899	ENSG00000223609	0.43
ENSG00000175899	ENSG00000101400	0.43
ENSG00000175899	ENSG00000211448	0.43
ENSG00000175899	ENSG00000178982	0.43
ENSG00000175899	ENSG00000166091	0.43
ENSG00000175899	ENSG00000129103	0.43
ENSG00000175899	ENSG00000136842	0.43
ENSG00000175899	ENSG00000057252	0.43
ENSG00000175899	ENSG00000076248	0.43
ENSG00000175899	ENSG00000104332	0.43
ENSG00000175899	ENSG00000111540	0.43
ENSG00000175899	ENSG00000198932	0.43
ENSG00000175899	ENSG00000277027	0.43
ENSG00000175899	ENSG00000128989	0.43
ENSG00000175899	ENSG00000161395	0.43
ENSG00000175899	ENSG00000099331	0.43
ENSG00000175899	ENSG00000138606	0.43
ENSG00000175899	ENSG00000068305	0.43
ENSG00000175899	ENSG00000060237	0.43
ENSG00000175899	ENSG00000110492	0.43
ENSG00000175899	ENSG00000162426	0.43
ENSG00000175899	ENSG00000253159	0.43
ENSG00000175899	ENSG00000078804	0.43
ENSG00000175899	ENSG00000042286	0.43
ENSG00000175899	ENSG00000110756	0.43
ENSG00000175899	ENSG00000185739	0.42
ENSG00000175899	ENSG00000135048	0.42
ENSG00000175899	ENSG00000111642	0.42
ENSG00000175899	ENSG00000196187	0.42
ENSG00000175899	ENSG00000087008	0.42
ENSG00000175899	ENSG00000126243	0.42
ENSG00000175899	ENSG00000102805	0.42
ENSG00000175899	ENSG00000168824	0.42
ENSG00000175899	ENSG00000111906	0.42
ENSG00000175899	ENSG00000145050	0.42
ENSG00000175899	ENSG00000122068	0.42
ENSG00000175899	ENSG00000162927	0.42
ENSG00000175899	ENSG00000120438	0.42
ENSG00000175899	ENSG00000238917	0.42
ENSG00000175899	ENSG00000117448	0.42
ENSG00000175899	ENSG00000286214	0.42
ENSG00000175899	ENSG00000168653	0.42
ENSG00000175899	ENSG00000126070	0.42
ENSG00000175899	ENSG00000185875	0.42
ENSG00000175899	ENSG00000100003	0.42
ENSG00000175899	ENSG00000164111	0.42
ENSG00000175899	ENSG00000104723	0.42
ENSG00000175899	ENSG00000008405	0.42
ENSG00000175899	ENSG00000144649	0.42
ENSG00000175899	ENSG00000182173	0.42
ENSG00000175899	ENSG00000203867	0.42
ENSG00000175899	ENSG00000173545	0.42
ENSG00000175899	ENSG00000145192	0.42
ENSG00000175899	ENSG00000160194	0.42
ENSG00000175899	ENSG00000196843	0.42
ENSG00000175899	ENSG00000204610	0.42
ENSG00000175899	ENSG00000154548	0.42
ENSG00000175899	ENSG00000151690	0.42
ENSG00000175899	ENSG00000171873	0.42
ENSG00000175899	ENSG00000248746	0.42
ENSG00000175899	ENSG00000135469	0.42
ENSG00000175899	ENSG00000230657	0.42
ENSG00000175899	ENSG00000034693	0.42
ENSG00000175899	ENSG00000105227	0.42
ENSG00000175899	ENSG00000162694	0.42
ENSG00000175899	ENSG00000162441	0.42
ENSG00000175899	ENSG00000119969	0.42
ENSG00000175899	ENSG00000079246	0.42
ENSG00000175899	ENSG00000079215	0.42
ENSG00000175899	ENSG00000196620	0.42
ENSG00000175899	ENSG00000084072	0.42
ENSG00000175899	ENSG00000129315	0.42
ENSG00000175899	ENSG00000139194	0.42
ENSG00000175899	ENSG00000162980	0.42
ENSG00000175899	ENSG00000175582	0.42
ENSG00000175899	ENSG00000089818	0.42
ENSG00000175899	ENSG00000120437	0.42
ENSG00000175899	ENSG00000185716	0.42
ENSG00000175899	ENSG00000141469	0.42
ENSG00000175899	ENSG00000223552	0.42
ENSG00000175899	ENSG00000114942	0.42
ENSG00000175899	ENSG00000159348	0.42
ENSG00000175899	ENSG00000255837	0.42
ENSG00000175899	ENSG00000136854	0.41
ENSG00000175899	ENSG00000166855	0.41
ENSG00000175899	ENSG00000177034	0.41
ENSG00000175899	ENSG00000175215	0.41
ENSG00000175899	ENSG00000171503	0.41
ENSG00000175899	ENSG00000080910	0.41
ENSG00000175899	ENSG00000167641	0.41
ENSG00000175899	ENSG00000136802	0.41
ENSG00000175899	ENSG00000123395	0.41
ENSG00000175899	ENSG00000079335	0.41
ENSG00000175899	ENSG00000118600	0.41
ENSG00000175899	ENSG00000174943	0.41
ENSG00000175899	ENSG00000106025	0.41
ENSG00000175899	ENSG00000135063	0.41
ENSG00000175899	ENSG00000169245	0.41
ENSG00000175899	ENSG00000235082	0.41
